meter_identifier,interval_start,interval_end,kWh_per_half_hour
20896f7c19df0736962dc4c09accf46288c1f11f,2017-11-17 20:30:00+00:00,2017-11-17 21:00:00+00:00,0.6579999999999999
20896f7c19df0736962dc4c09accf46288c1f11f,2017-11-17 21:00:00+00:00,2017-11-17 21:30:00+00:00,1.008
20896f7c19df0736962dc4c09accf46288c1f11f,2017-11-17 21:30:00+00:00,2017-11-17 22:00:00+00:00,0.523
20896f7c19df0736962dc4c09accf46288c1f11f,2017-11-17 22:00:00+00:00,2017-11-17 22:30:00+00:00,0.509
20896f7c19df0736962dc4c09accf46288c1f11f,2017-11-17 22:30:00+00:00,2017-11-17 23:00:00+00:00,0.5479999999999999
20896f7c19df0736962dc4c09accf46288c1f11f,2017-11-17 23:00:00+00:00,2017-11-17 23:30:00+00:00,0.527
20896f7c19df0736962dc4c09accf46288c1f11f,2017-11-17 23:30:00+00:00,2017-11-18 00:00:00+00:00,0.534
