meter_identifier,interval_start,interval_end,kWh_per_half_hour
0c0eed68d45a3c3ed02b33649c8c151f10306a50,2017-11-20 20:00:00+00:00,2017-11-20 20:30:00+00:00,0.486
1925b933f215a3c69fe461bea90312cd670542d0,2017-11-20 21:30:00+00:00,2017-11-20 22:00:00+00:00,0.6890000000000001
3fbe79da3e572dbbab9d71ee2b5ab00576f548a1,2017-11-20 05:00:00+00:00,2017-11-20 05:30:00+00:00,0.887
453d8e885c1fe40cedc29bc722d77b213d8fc160,2017-11-20 10:00:00+00:00,2017-11-20 10:30:00+00:00,0.24
6a45b6593fabe701b195036a87e63b5a3b0a01ef,2017-11-20 05:30:00+00:00,2017-11-20 06:00:00+00:00,0.036000000000000004
756e73a4be51d4fa80a6b8adc433461233074655,2017-11-20 07:00:00+00:00,2017-11-20 07:30:00+00:00,0.102
b7b79c6921324272b34a21e4b9c330a17eab3400,2017-11-20 21:30:00+00:00,2017-11-20 22:00:00+00:00,0.16699999999999998
