meter_identifier,interval_start,interval_end,kWh_per_half_hour
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 00:00:00+00:00,2017-11-18 00:30:00+00:00,0.812
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 00:30:00+00:00,2017-11-18 01:00:00+00:00,0.875
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 01:00:00+00:00,2017-11-18 01:30:00+00:00,0.9
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 01:30:00+00:00,2017-11-18 02:00:00+00:00,0.903
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 02:00:00+00:00,2017-11-18 02:30:00+00:00,1.163
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 02:30:00+00:00,2017-11-18 03:00:00+00:00,1.145
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 03:00:00+00:00,2017-11-18 03:30:00+00:00,0.857
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 03:30:00+00:00,2017-11-18 04:00:00+00:00,0.904
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 04:00:00+00:00,2017-11-18 04:30:00+00:00,0.9259999999999999
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 04:30:00+00:00,2017-11-18 05:00:00+00:00,1.101
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 05:00:00+00:00,2017-11-18 05:30:00+00:00,1.126
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 05:30:00+00:00,2017-11-18 06:00:00+00:00,0.863
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 06:00:00+00:00,2017-11-18 06:30:00+00:00,0.929
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 06:30:00+00:00,2017-11-18 07:00:00+00:00,0.938
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 07:00:00+00:00,2017-11-18 07:30:00+00:00,0.866
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 07:30:00+00:00,2017-11-18 08:00:00+00:00,1.254
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 08:00:00+00:00,2017-11-18 08:30:00+00:00,1.0070000000000001
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 08:30:00+00:00,2017-11-18 09:00:00+00:00,0.76
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 09:00:00+00:00,2017-11-18 09:30:00+00:00,0.718
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 09:30:00+00:00,2017-11-18 10:00:00+00:00,0.642
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 10:00:00+00:00,2017-11-18 10:30:00+00:00,0.637
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 10:30:00+00:00,2017-11-18 11:00:00+00:00,0.597
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 11:00:00+00:00,2017-11-18 11:30:00+00:00,0.635
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 11:30:00+00:00,2017-11-18 12:00:00+00:00,0.606
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 12:00:00+00:00,2017-11-18 12:30:00+00:00,0.5920000000000001
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 12:30:00+00:00,2017-11-18 13:00:00+00:00,0.583
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 13:00:00+00:00,2017-11-18 13:30:00+00:00,0.574
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 13:30:00+00:00,2017-11-18 14:00:00+00:00,0.597
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 14:00:00+00:00,2017-11-18 14:30:00+00:00,0.5710000000000001
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 14:30:00+00:00,2017-11-18 15:00:00+00:00,0.7040000000000001
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 15:00:00+00:00,2017-11-18 15:30:00+00:00,0.601
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 15:30:00+00:00,2017-11-18 16:00:00+00:00,0.61
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 16:00:00+00:00,2017-11-18 16:30:00+00:00,0.594
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 16:30:00+00:00,2017-11-18 17:00:00+00:00,0.589
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 17:00:00+00:00,2017-11-18 17:30:00+00:00,0.602
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 17:30:00+00:00,2017-11-18 18:00:00+00:00,0.682
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 18:00:00+00:00,2017-11-18 18:30:00+00:00,0.625
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 18:30:00+00:00,2017-11-18 19:00:00+00:00,0.594
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 19:00:00+00:00,2017-11-18 19:30:00+00:00,0.5870000000000001
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 19:30:00+00:00,2017-11-18 20:00:00+00:00,0.5870000000000001
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 20:00:00+00:00,2017-11-18 20:30:00+00:00,0.594
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 20:30:00+00:00,2017-11-18 21:00:00+00:00,0.581
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 21:00:00+00:00,2017-11-18 21:30:00+00:00,0.6920000000000001
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 21:30:00+00:00,2017-11-18 22:00:00+00:00,0.586
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 22:00:00+00:00,2017-11-18 22:30:00+00:00,0.584
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 22:30:00+00:00,2017-11-18 23:00:00+00:00,0.597
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 23:00:00+00:00,2017-11-18 23:30:00+00:00,0.58
0a1e5fc10a17b74a402b19ed0a389a92c0644303,2017-11-18 23:30:00+00:00,2017-11-19 00:00:00+00:00,0.5760000000000001
0d8fa31a7c63dfc61acb5b7c2a3986cb7ea32e6c,2017-11-18 00:00:00+00:00,2017-11-18 00:30:00+00:00,0.20800000000000002
0d8fa31a7c63dfc61acb5b7c2a3986cb7ea32e6c,2017-11-18 00:30:00+00:00,2017-11-18 01:00:00+00:00,0.196
0d8fa31a7c63dfc61acb5b7c2a3986cb7ea32e6c,2017-11-18 01:00:00+00:00,2017-11-18 01:30:00+00:00,0.213
0d8fa31a7c63dfc61acb5b7c2a3986cb7ea32e6c,2017-11-18 01:30:00+00:00,2017-11-18 02:00:00+00:00,0.20199999999999999
0d8fa31a7c63dfc61acb5b7c2a3986cb7ea32e6c,2017-11-18 02:00:00+00:00,2017-11-18 02:30:00+00:00,0.18899999999999997
0d8fa31a7c63dfc61acb5b7c2a3986cb7ea32e6c,2017-11-18 02:30:00+00:00,2017-11-18 03:00:00+00:00,0.222
0d8fa31a7c63dfc61acb5b7c2a3986cb7ea32e6c,2017-11-18 03:00:00+00:00,2017-11-18 03:30:00+00:00,0.23
0d8fa31a7c63dfc61acb5b7c2a3986cb7ea32e6c,2017-11-18 03:30:00+00:00,2017-11-18 04:00:00+00:00,0.201
