meter_identifier,interval_start,interval_end,kWh_per_half_hour
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 00:00:00+00:00,2017-11-11 00:30:00+00:00,0.135
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 00:30:00+00:00,2017-11-11 01:00:00+00:00,0.168
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 01:00:00+00:00,2017-11-11 01:30:00+00:00,0.099
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 01:30:00+00:00,2017-11-11 02:00:00+00:00,0.068
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 02:00:00+00:00,2017-11-11 02:30:00+00:00,0.07200000000000001
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 02:30:00+00:00,2017-11-11 03:00:00+00:00,0.10099999999999999
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 03:00:00+00:00,2017-11-11 03:30:00+00:00,0.066
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 03:30:00+00:00,2017-11-11 04:00:00+00:00,0.063
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 04:00:00+00:00,2017-11-11 04:30:00+00:00,0.068
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 04:30:00+00:00,2017-11-11 05:00:00+00:00,0.1
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 05:00:00+00:00,2017-11-11 05:30:00+00:00,0.065
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 05:30:00+00:00,2017-11-11 06:00:00+00:00,0.063
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 06:00:00+00:00,2017-11-11 06:30:00+00:00,0.063
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 06:30:00+00:00,2017-11-11 07:00:00+00:00,0.102
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 07:00:00+00:00,2017-11-11 07:30:00+00:00,0.07400000000000001
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 07:30:00+00:00,2017-11-11 08:00:00+00:00,0.228
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 08:00:00+00:00,2017-11-11 08:30:00+00:00,0.135
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 08:30:00+00:00,2017-11-11 09:00:00+00:00,0.7829999999999999
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 09:00:00+00:00,2017-11-11 09:30:00+00:00,0.495
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 09:30:00+00:00,2017-11-11 10:00:00+00:00,0.29
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 10:00:00+00:00,2017-11-11 10:30:00+00:00,0.309
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 10:30:00+00:00,2017-11-11 11:00:00+00:00,0.21
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 11:00:00+00:00,2017-11-11 11:30:00+00:00,0.129
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 11:30:00+00:00,2017-11-11 12:00:00+00:00,0.127
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 12:00:00+00:00,2017-11-11 12:30:00+00:00,0.639
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 12:30:00+00:00,2017-11-11 13:00:00+00:00,0.231
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 13:00:00+00:00,2017-11-11 13:30:00+00:00,0.429
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 13:30:00+00:00,2017-11-11 14:00:00+00:00,0.038
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 14:00:00+00:00,2017-11-11 14:30:00+00:00,0.066
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 14:30:00+00:00,2017-11-11 15:00:00+00:00,0.05
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 15:00:00+00:00,2017-11-11 15:30:00+00:00,0.038
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 15:30:00+00:00,2017-11-11 16:00:00+00:00,0.036000000000000004
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-11 16:00:00+00:00,2017-11-11 16:30:00+00:00,0.057999999999999996
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-11 17:30:00+00:00,2017-11-11 18:00:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-11 18:00:00+00:00,2017-11-11 18:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-11 18:30:00+00:00,2017-11-11 19:00:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-11 19:00:00+00:00,2017-11-11 19:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-11 19:30:00+00:00,2017-11-11 20:00:00+00:00,0.036000000000000004
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-11 20:00:00+00:00,2017-11-11 20:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-11 20:30:00+00:00,2017-11-11 21:00:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-11 21:00:00+00:00,2017-11-11 21:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-11 21:30:00+00:00,2017-11-11 22:00:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-11 22:00:00+00:00,2017-11-11 22:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-11 22:30:00+00:00,2017-11-11 23:00:00+00:00,0.036000000000000004
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-11 23:00:00+00:00,2017-11-11 23:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-11 23:30:00+00:00,2017-11-12 00:00:00+00:00,0.036000000000000004
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 00:00:00+00:00,2017-11-11 00:30:00+00:00,0.555
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 00:30:00+00:00,2017-11-11 01:00:00+00:00,0.523
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 01:00:00+00:00,2017-11-11 01:30:00+00:00,0.354
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 01:30:00+00:00,2017-11-11 02:00:00+00:00,0.071
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 02:00:00+00:00,2017-11-11 02:30:00+00:00,0.069
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 02:30:00+00:00,2017-11-11 03:00:00+00:00,0.067
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 03:00:00+00:00,2017-11-11 03:30:00+00:00,0.10400000000000001
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 03:30:00+00:00,2017-11-11 04:00:00+00:00,0.084
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 04:00:00+00:00,2017-11-11 04:30:00+00:00,0.065
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 04:30:00+00:00,2017-11-11 05:00:00+00:00,0.07200000000000001
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 05:00:00+00:00,2017-11-11 05:30:00+00:00,0.13699999999999998
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 05:30:00+00:00,2017-11-11 06:00:00+00:00,0.174
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 06:00:00+00:00,2017-11-11 06:30:00+00:00,0.113
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 06:30:00+00:00,2017-11-11 07:00:00+00:00,0.09
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 07:00:00+00:00,2017-11-11 07:30:00+00:00,0.077
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 07:30:00+00:00,2017-11-11 08:00:00+00:00,0.081
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 08:00:00+00:00,2017-11-11 08:30:00+00:00,0.326
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 08:30:00+00:00,2017-11-11 09:00:00+00:00,0.43799999999999994
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 09:00:00+00:00,2017-11-11 09:30:00+00:00,1.4709999999999999
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 09:30:00+00:00,2017-11-11 10:00:00+00:00,0.835
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 10:00:00+00:00,2017-11-11 10:30:00+00:00,0.872
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 10:30:00+00:00,2017-11-11 11:00:00+00:00,0.20199999999999999
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 11:00:00+00:00,2017-11-11 11:30:00+00:00,0.19
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 11:30:00+00:00,2017-11-11 12:00:00+00:00,0.149
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 12:00:00+00:00,2017-11-11 12:30:00+00:00,0.179
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 12:30:00+00:00,2017-11-11 13:00:00+00:00,1.01
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 13:00:00+00:00,2017-11-11 13:30:00+00:00,0.698
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 13:30:00+00:00,2017-11-11 14:00:00+00:00,0.624
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 14:00:00+00:00,2017-11-11 14:30:00+00:00,0.619
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 14:30:00+00:00,2017-11-11 15:00:00+00:00,1.0759999999999998
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 15:00:00+00:00,2017-11-11 15:30:00+00:00,1.093
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 15:30:00+00:00,2017-11-11 16:00:00+00:00,1.2429999999999999
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 16:00:00+00:00,2017-11-11 16:30:00+00:00,1.149
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 16:30:00+00:00,2017-11-11 17:00:00+00:00,1.004
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 17:00:00+00:00,2017-11-11 17:30:00+00:00,0.9159999999999999
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 17:30:00+00:00,2017-11-11 18:00:00+00:00,0.9990000000000001
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 18:00:00+00:00,2017-11-11 18:30:00+00:00,1.334
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 18:30:00+00:00,2017-11-11 19:00:00+00:00,1.218
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 19:00:00+00:00,2017-11-11 19:30:00+00:00,0.735
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 19:30:00+00:00,2017-11-11 20:00:00+00:00,0.42700000000000005
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 20:00:00+00:00,2017-11-11 20:30:00+00:00,0.257
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 20:30:00+00:00,2017-11-11 21:00:00+00:00,0.276
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 21:00:00+00:00,2017-11-11 21:30:00+00:00,0.24
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 21:30:00+00:00,2017-11-11 22:00:00+00:00,0.257
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 22:00:00+00:00,2017-11-11 22:30:00+00:00,0.287
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 22:30:00+00:00,2017-11-11 23:00:00+00:00,0.309
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 23:00:00+00:00,2017-11-11 23:30:00+00:00,0.233
0b3102c547ff9d31fb5f4def24af7722fe3928b1,2017-11-11 23:30:00+00:00,2017-11-12 00:00:00+00:00,0.183
0dc2f5573522fb48305572cafa58dbd9966f7e36,2017-11-11 14:30:00+00:00,2017-11-11 15:00:00+00:00,0.11699999999999999
0dc2f5573522fb48305572cafa58dbd9966f7e36,2017-11-11 15:00:00+00:00,2017-11-11 15:30:00+00:00,0.35100000000000003
0dc2f5573522fb48305572cafa58dbd9966f7e36,2017-11-11 15:30:00+00:00,2017-11-11 16:00:00+00:00,0.17300000000000001
0dc2f5573522fb48305572cafa58dbd9966f7e36,2017-11-11 16:00:00+00:00,2017-11-11 16:30:00+00:00,1.452
0dc2f5573522fb48305572cafa58dbd9966f7e36,2017-11-11 16:30:00+00:00,2017-11-11 17:00:00+00:00,0.716
0dc2f5573522fb48305572cafa58dbd9966f7e36,2017-11-11 17:00:00+00:00,2017-11-11 17:30:00+00:00,0.919
0dc2f5573522fb48305572cafa58dbd9966f7e36,2017-11-11 17:30:00+00:00,2017-11-11 18:00:00+00:00,1.052
0dc2f5573522fb48305572cafa58dbd9966f7e36,2017-11-11 18:00:00+00:00,2017-11-11 18:30:00+00:00,0.532
0dc2f5573522fb48305572cafa58dbd9966f7e36,2017-11-11 18:30:00+00:00,2017-11-11 19:00:00+00:00,0.23800000000000002
0dc2f5573522fb48305572cafa58dbd9966f7e36,2017-11-11 19:00:00+00:00,2017-11-11 19:30:00+00:00,0.21
0dc2f5573522fb48305572cafa58dbd9966f7e36,2017-11-11 19:30:00+00:00,2017-11-11 20:00:00+00:00,0.213
0dc2f5573522fb48305572cafa58dbd9966f7e36,2017-11-11 20:00:00+00:00,2017-11-11 20:30:00+00:00,0.21600000000000003
0dc2f5573522fb48305572cafa58dbd9966f7e36,2017-11-11 20:30:00+00:00,2017-11-11 21:00:00+00:00,0.233
0dc2f5573522fb48305572cafa58dbd9966f7e36,2017-11-11 21:00:00+00:00,2017-11-11 21:30:00+00:00,0.252
0dc2f5573522fb48305572cafa58dbd9966f7e36,2017-11-11 21:30:00+00:00,2017-11-11 22:00:00+00:00,0.257
0dc2f5573522fb48305572cafa58dbd9966f7e36,2017-11-11 22:00:00+00:00,2017-11-11 22:30:00+00:00,0.239
0dc2f5573522fb48305572cafa58dbd9966f7e36,2017-11-11 22:30:00+00:00,2017-11-11 23:00:00+00:00,0.257
0dc2f5573522fb48305572cafa58dbd9966f7e36,2017-11-11 23:00:00+00:00,2017-11-11 23:30:00+00:00,0.146
