meter_identifier,interval_start,interval_end,kWh_per_half_hour
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 00:00:00+00:00,2017-11-20 00:30:00+00:00,0.132
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 00:30:00+00:00,2017-11-20 01:00:00+00:00,0.102
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 01:00:00+00:00,2017-11-20 01:30:00+00:00,0.10800000000000001
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 01:30:00+00:00,2017-11-20 02:00:00+00:00,0.08800000000000001
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 02:00:00+00:00,2017-11-20 02:30:00+00:00,0.079
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 02:30:00+00:00,2017-11-20 03:00:00+00:00,0.094
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 03:00:00+00:00,2017-11-20 03:30:00+00:00,0.065
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 03:30:00+00:00,2017-11-20 04:00:00+00:00,0.098
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 04:00:00+00:00,2017-11-20 04:30:00+00:00,0.08
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 04:30:00+00:00,2017-11-20 05:00:00+00:00,0.08199999999999999
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 05:00:00+00:00,2017-11-20 05:30:00+00:00,0.08800000000000001
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 05:30:00+00:00,2017-11-20 06:00:00+00:00,0.08800000000000001
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 06:00:00+00:00,2017-11-20 06:30:00+00:00,0.295
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 06:30:00+00:00,2017-11-20 07:00:00+00:00,0.64
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 07:00:00+00:00,2017-11-20 07:30:00+00:00,0.684
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 07:30:00+00:00,2017-11-20 08:00:00+00:00,0.6990000000000001
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 08:00:00+00:00,2017-11-20 08:30:00+00:00,0.64
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 08:30:00+00:00,2017-11-20 09:00:00+00:00,0.636
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 09:00:00+00:00,2017-11-20 09:30:00+00:00,0.45299999999999996
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 09:30:00+00:00,2017-11-20 10:00:00+00:00,0.341
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 10:00:00+00:00,2017-11-20 10:30:00+00:00,0.382
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 10:30:00+00:00,2017-11-20 11:00:00+00:00,0.292
04b7dc0acd6965dfec6a7272403d5659746ca370,2017-11-20 11:00:00+00:00,2017-11-20 11:30:00+00:00,0.281
