meter_identifier,interval_start,interval_end,kWh_per_half_hour
04ee234be44a96d1e6c7557c956dce0d3756082e,2017-11-21 00:00:00+00:00,2017-11-21 00:30:00+00:00,0.158
04ee234be44a96d1e6c7557c956dce0d3756082e,2017-11-21 00:30:00+00:00,2017-11-21 01:00:00+00:00,0.198
04ee234be44a96d1e6c7557c956dce0d3756082e,2017-11-21 01:00:00+00:00,2017-11-21 01:30:00+00:00,0.239
04ee234be44a96d1e6c7557c956dce0d3756082e,2017-11-21 01:30:00+00:00,2017-11-21 02:00:00+00:00,0.20600000000000002
04ee234be44a96d1e6c7557c956dce0d3756082e,2017-11-21 02:00:00+00:00,2017-11-21 02:30:00+00:00,0.217
04ee234be44a96d1e6c7557c956dce0d3756082e,2017-11-21 02:30:00+00:00,2017-11-21 03:00:00+00:00,0.188
04ee234be44a96d1e6c7557c956dce0d3756082e,2017-11-21 03:00:00+00:00,2017-11-21 03:30:00+00:00,0.149
04ee234be44a96d1e6c7557c956dce0d3756082e,2017-11-21 03:30:00+00:00,2017-11-21 04:00:00+00:00,0.218
04ee234be44a96d1e6c7557c956dce0d3756082e,2017-11-21 04:00:00+00:00,2017-11-21 04:30:00+00:00,0.225
04ee234be44a96d1e6c7557c956dce0d3756082e,2017-11-21 04:30:00+00:00,2017-11-21 05:00:00+00:00,0.191
04ee234be44a96d1e6c7557c956dce0d3756082e,2017-11-21 05:00:00+00:00,2017-11-21 05:30:00+00:00,0.092
04ee234be44a96d1e6c7557c956dce0d3756082e,2017-11-21 05:30:00+00:00,2017-11-21 06:00:00+00:00,0.114
04ee234be44a96d1e6c7557c956dce0d3756082e,2017-11-21 06:00:00+00:00,2017-11-21 06:30:00+00:00,0.11900000000000001
04ee234be44a96d1e6c7557c956dce0d3756082e,2017-11-21 06:30:00+00:00,2017-11-21 07:00:00+00:00,0.08800000000000001
04ee234be44a96d1e6c7557c956dce0d3756082e,2017-11-21 07:00:00+00:00,2017-11-21 07:30:00+00:00,0.046
04ee234be44a96d1e6c7557c956dce0d3756082e,2017-11-21 07:30:00+00:00,2017-11-21 08:00:00+00:00,0.036000000000000004
04ee234be44a96d1e6c7557c956dce0d3756082e,2017-11-21 08:00:00+00:00,2017-11-21 08:30:00+00:00,0.049
04ee234be44a96d1e6c7557c956dce0d3756082e,2017-11-21 08:30:00+00:00,2017-11-21 09:00:00+00:00,0.08900000000000001
04ee234be44a96d1e6c7557c956dce0d3756082e,2017-11-21 09:00:00+00:00,2017-11-21 09:30:00+00:00,0.094
04ee234be44a96d1e6c7557c956dce0d3756082e,2017-11-21 09:30:00+00:00,2017-11-21 10:00:00+00:00,0.034
13cd644f149c204947e8fcf35d0ade227318d682,2017-11-21 00:00:00+00:00,2017-11-21 00:30:00+00:00,0.1
13cd644f149c204947e8fcf35d0ade227318d682,2017-11-21 00:30:00+00:00,2017-11-21 01:00:00+00:00,0.09
13cd644f149c204947e8fcf35d0ade227318d682,2017-11-21 01:00:00+00:00,2017-11-21 01:30:00+00:00,0.09300000000000001
13cd644f149c204947e8fcf35d0ade227318d682,2017-11-21 01:30:00+00:00,2017-11-21 02:00:00+00:00,0.07200000000000001
13cd644f149c204947e8fcf35d0ade227318d682,2017-11-21 02:00:00+00:00,2017-11-21 02:30:00+00:00,0.068
13cd644f149c204947e8fcf35d0ade227318d682,2017-11-21 02:30:00+00:00,2017-11-21 03:00:00+00:00,0.062
13cd644f149c204947e8fcf35d0ade227318d682,2017-11-21 03:00:00+00:00,2017-11-21 03:30:00+00:00,0.062
13cd644f149c204947e8fcf35d0ade227318d682,2017-11-21 03:30:00+00:00,2017-11-21 04:00:00+00:00,0.203
13cd644f149c204947e8fcf35d0ade227318d682,2017-11-21 04:00:00+00:00,2017-11-21 04:30:00+00:00,0.126
13cd644f149c204947e8fcf35d0ade227318d682,2017-11-21 04:30:00+00:00,2017-11-21 05:00:00+00:00,0.102
13cd644f149c204947e8fcf35d0ade227318d682,2017-11-21 05:00:00+00:00,2017-11-21 05:30:00+00:00,0.09
13cd644f149c204947e8fcf35d0ade227318d682,2017-11-21 05:30:00+00:00,2017-11-21 06:00:00+00:00,0.08900000000000001
13cd644f149c204947e8fcf35d0ade227318d682,2017-11-21 06:00:00+00:00,2017-11-21 06:30:00+00:00,0.10099999999999999
13cd644f149c204947e8fcf35d0ade227318d682,2017-11-21 06:30:00+00:00,2017-11-21 07:00:00+00:00,0.09
13cd644f149c204947e8fcf35d0ade227318d682,2017-11-21 07:00:00+00:00,2017-11-21 07:30:00+00:00,0.09
13cd644f149c204947e8fcf35d0ade227318d682,2017-11-21 07:30:00+00:00,2017-11-21 08:00:00+00:00,0.091
13cd644f149c204947e8fcf35d0ade227318d682,2017-11-21 08:00:00+00:00,2017-11-21 08:30:00+00:00,0.092
13cd644f149c204947e8fcf35d0ade227318d682,2017-11-21 08:30:00+00:00,2017-11-21 09:00:00+00:00,0.092
262d35912709ac32a362cf45dbfbc4f04852df49,2017-11-21 00:00:00+00:00,2017-11-21 00:30:00+00:00,0.096
262d35912709ac32a362cf45dbfbc4f04852df49,2017-11-21 00:30:00+00:00,2017-11-21 01:00:00+00:00,0.084
