meter_identifier,interval_start,interval_end,kWh_per_half_hour
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 05:00:00+00:00,2017-11-09 05:30:00+00:00,0.005
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 05:30:00+00:00,2017-11-09 06:00:00+00:00,0.006
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 06:00:00+00:00,2017-11-09 06:30:00+00:00,0.006999999999999999
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 06:30:00+00:00,2017-11-09 07:00:00+00:00,0.055999999999999994
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 07:00:00+00:00,2017-11-09 07:30:00+00:00,0.047
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 07:30:00+00:00,2017-11-09 08:00:00+00:00,0.027000000000000003
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 08:00:00+00:00,2017-11-09 08:30:00+00:00,0.021
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 08:30:00+00:00,2017-11-09 09:00:00+00:00,0.022000000000000002
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 09:00:00+00:00,2017-11-09 09:30:00+00:00,0.021
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 09:30:00+00:00,2017-11-09 10:00:00+00:00,0.022000000000000002
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 10:00:00+00:00,2017-11-09 10:30:00+00:00,0.037000000000000005
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 10:30:00+00:00,2017-11-09 11:00:00+00:00,0.046
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 11:00:00+00:00,2017-11-09 11:30:00+00:00,0.034
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 11:30:00+00:00,2017-11-09 12:00:00+00:00,0.022000000000000002
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 12:00:00+00:00,2017-11-09 12:30:00+00:00,0.021
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 12:30:00+00:00,2017-11-09 13:00:00+00:00,0.022000000000000002
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 13:00:00+00:00,2017-11-09 13:30:00+00:00,0.021
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 13:30:00+00:00,2017-11-09 14:00:00+00:00,0.035
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 14:00:00+00:00,2017-11-09 14:30:00+00:00,0.046
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 14:30:00+00:00,2017-11-09 15:00:00+00:00,0.039
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 15:00:00+00:00,2017-11-09 15:30:00+00:00,0.022000000000000002
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 15:30:00+00:00,2017-11-09 16:00:00+00:00,0.021
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 16:00:00+00:00,2017-11-09 16:30:00+00:00,0.022000000000000002
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 16:30:00+00:00,2017-11-09 17:00:00+00:00,0.021
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 17:00:00+00:00,2017-11-09 17:30:00+00:00,0.057999999999999996
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 17:30:00+00:00,2017-11-09 18:00:00+00:00,0.094
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 18:00:00+00:00,2017-11-09 18:30:00+00:00,0.136
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 18:30:00+00:00,2017-11-09 19:00:00+00:00,1.129
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 19:00:00+00:00,2017-11-09 19:30:00+00:00,0.36200000000000004
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 19:30:00+00:00,2017-11-09 20:00:00+00:00,0.289
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 20:00:00+00:00,2017-11-09 20:30:00+00:00,0.075
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 20:30:00+00:00,2017-11-09 21:00:00+00:00,0.049
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 21:00:00+00:00,2017-11-09 21:30:00+00:00,0.013000000000000001
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 21:30:00+00:00,2017-11-09 22:00:00+00:00,0.006
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 22:00:00+00:00,2017-11-09 22:30:00+00:00,0.006
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 22:30:00+00:00,2017-11-09 23:00:00+00:00,0.023
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 23:00:00+00:00,2017-11-09 23:30:00+00:00,0.03
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-09 23:30:00+00:00,2017-11-10 00:00:00+00:00,0.016
0d8fa31a7c63dfc61acb5b7c2a3986cb7ea32e6c,2017-11-09 00:00:00+00:00,2017-11-09 00:30:00+00:00,0.449
0d8fa31a7c63dfc61acb5b7c2a3986cb7ea32e6c,2017-11-09 00:30:00+00:00,2017-11-09 01:00:00+00:00,0.48100000000000004
0d8fa31a7c63dfc61acb5b7c2a3986cb7ea32e6c,2017-11-09 01:00:00+00:00,2017-11-09 01:30:00+00:00,0.48100000000000004
