meter_identifier,interval_start,interval_end,kWh_per_half_hour
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 00:00:00+00:00,2017-11-14 00:30:00+00:00,0.069
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 00:30:00+00:00,2017-11-14 01:00:00+00:00,0.096
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 01:00:00+00:00,2017-11-14 01:30:00+00:00,0.078
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 01:30:00+00:00,2017-11-14 02:00:00+00:00,0.066
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 02:00:00+00:00,2017-11-14 02:30:00+00:00,0.065
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 02:30:00+00:00,2017-11-14 03:00:00+00:00,0.08
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 03:00:00+00:00,2017-11-14 03:30:00+00:00,0.094
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 03:30:00+00:00,2017-11-14 04:00:00+00:00,0.065
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 04:00:00+00:00,2017-11-14 04:30:00+00:00,0.064
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 04:30:00+00:00,2017-11-14 05:00:00+00:00,0.066
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 05:00:00+00:00,2017-11-14 05:30:00+00:00,0.092
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 05:30:00+00:00,2017-11-14 06:00:00+00:00,0.196
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 06:00:00+00:00,2017-11-14 06:30:00+00:00,0.13699999999999998
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 06:30:00+00:00,2017-11-14 07:00:00+00:00,0.203
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 07:00:00+00:00,2017-11-14 07:30:00+00:00,0.285
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 07:30:00+00:00,2017-11-14 08:00:00+00:00,0.155
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 08:00:00+00:00,2017-11-14 08:30:00+00:00,0.075
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 08:30:00+00:00,2017-11-14 09:00:00+00:00,0.076
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 09:00:00+00:00,2017-11-14 09:30:00+00:00,0.10300000000000001
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 09:30:00+00:00,2017-11-14 10:00:00+00:00,0.092
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 10:00:00+00:00,2017-11-14 10:30:00+00:00,0.076
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 10:30:00+00:00,2017-11-14 11:00:00+00:00,0.077
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 11:00:00+00:00,2017-11-14 11:30:00+00:00,0.215
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 11:30:00+00:00,2017-11-14 12:00:00+00:00,0.675
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 12:00:00+00:00,2017-11-14 12:30:00+00:00,0.23600000000000002
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 12:30:00+00:00,2017-11-14 13:00:00+00:00,0.12300000000000001
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 13:00:00+00:00,2017-11-14 13:30:00+00:00,0.24
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 13:30:00+00:00,2017-11-14 14:00:00+00:00,0.128
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 14:00:00+00:00,2017-11-14 14:30:00+00:00,0.125
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 14:30:00+00:00,2017-11-14 15:00:00+00:00,0.10400000000000001
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 15:00:00+00:00,2017-11-14 15:30:00+00:00,0.106
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 15:30:00+00:00,2017-11-14 16:00:00+00:00,0.08
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 16:00:00+00:00,2017-11-14 16:30:00+00:00,0.067
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 16:30:00+00:00,2017-11-14 17:00:00+00:00,0.09
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 17:00:00+00:00,2017-11-14 17:30:00+00:00,0.077
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 17:30:00+00:00,2017-11-14 18:00:00+00:00,0.062
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 18:00:00+00:00,2017-11-14 18:30:00+00:00,0.063
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 18:30:00+00:00,2017-11-14 19:00:00+00:00,0.096
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 19:00:00+00:00,2017-11-14 19:30:00+00:00,0.069
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 19:30:00+00:00,2017-11-14 20:00:00+00:00,0.064
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 20:00:00+00:00,2017-11-14 20:30:00+00:00,0.19
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 20:30:00+00:00,2017-11-14 21:00:00+00:00,0.157
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 21:00:00+00:00,2017-11-14 21:30:00+00:00,0.124
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 21:30:00+00:00,2017-11-14 22:00:00+00:00,0.12
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 22:00:00+00:00,2017-11-14 22:30:00+00:00,0.12
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 22:30:00+00:00,2017-11-14 23:00:00+00:00,0.145
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 23:00:00+00:00,2017-11-14 23:30:00+00:00,0.10400000000000001
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-14 23:30:00+00:00,2017-11-15 00:00:00+00:00,0.073
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 03:00:00+00:00,2017-11-14 03:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 03:30:00+00:00,2017-11-14 04:00:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 04:00:00+00:00,2017-11-14 04:30:00+00:00,0.036000000000000004
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 04:30:00+00:00,2017-11-14 05:00:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 05:00:00+00:00,2017-11-14 05:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 05:30:00+00:00,2017-11-14 06:00:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 06:00:00+00:00,2017-11-14 06:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 06:30:00+00:00,2017-11-14 07:00:00+00:00,0.036000000000000004
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 07:00:00+00:00,2017-11-14 07:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 07:30:00+00:00,2017-11-14 08:00:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 08:00:00+00:00,2017-11-14 08:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 08:30:00+00:00,2017-11-14 09:00:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 09:00:00+00:00,2017-11-14 09:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 09:30:00+00:00,2017-11-14 10:00:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 10:00:00+00:00,2017-11-14 10:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 10:30:00+00:00,2017-11-14 11:00:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 11:00:00+00:00,2017-11-14 11:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 11:30:00+00:00,2017-11-14 12:00:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 12:00:00+00:00,2017-11-14 12:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 12:30:00+00:00,2017-11-14 13:00:00+00:00,0.04
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 13:00:00+00:00,2017-11-14 13:30:00+00:00,0.044000000000000004
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 13:30:00+00:00,2017-11-14 14:00:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 14:00:00+00:00,2017-11-14 14:30:00+00:00,0.036000000000000004
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 14:30:00+00:00,2017-11-14 15:00:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 15:00:00+00:00,2017-11-14 15:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 15:30:00+00:00,2017-11-14 16:00:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 16:00:00+00:00,2017-11-14 16:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 16:30:00+00:00,2017-11-14 17:00:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 17:00:00+00:00,2017-11-14 17:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 17:30:00+00:00,2017-11-14 18:00:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 18:00:00+00:00,2017-11-14 18:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 18:30:00+00:00,2017-11-14 19:00:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 19:00:00+00:00,2017-11-14 19:30:00+00:00,0.036000000000000004
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 19:30:00+00:00,2017-11-14 20:00:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 20:00:00+00:00,2017-11-14 20:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 20:30:00+00:00,2017-11-14 21:00:00+00:00,0.035
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 21:00:00+00:00,2017-11-14 21:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 21:30:00+00:00,2017-11-14 22:00:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 22:00:00+00:00,2017-11-14 22:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 22:30:00+00:00,2017-11-14 23:00:00+00:00,0.036000000000000004
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 23:00:00+00:00,2017-11-14 23:30:00+00:00,0.037000000000000005
05a36f2bc5450010680bbaf5871a4dcf1093a45b,2017-11-14 23:30:00+00:00,2017-11-15 00:00:00+00:00,0.037000000000000005
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-14 10:30:00+00:00,2017-11-14 11:00:00+00:00,0.006
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-14 11:00:00+00:00,2017-11-14 11:30:00+00:00,0.027000000000000003
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-14 11:30:00+00:00,2017-11-14 12:00:00+00:00,0.028999999999999998
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-14 12:00:00+00:00,2017-11-14 12:30:00+00:00,0.009000000000000001
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-14 12:30:00+00:00,2017-11-14 13:00:00+00:00,0.006999999999999999
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-14 13:00:00+00:00,2017-11-14 13:30:00+00:00,0.005
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-14 13:30:00+00:00,2017-11-14 14:00:00+00:00,0.006
09300570abfc5a83b22f98110038dcb6edb93b3c,2017-11-14 14:00:00+00:00,2017-11-14 14:30:00+00:00,0.006999999999999999
