meter_identifier,interval_start,interval_end,kWh_per_half_hour
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 12:30:00+00:00,2017-11-16 13:00:00+00:00,0.486
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 13:00:00+00:00,2017-11-16 13:30:00+00:00,0.309
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 13:30:00+00:00,2017-11-16 14:00:00+00:00,0.46399999999999997
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 14:00:00+00:00,2017-11-16 14:30:00+00:00,0.449
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 14:30:00+00:00,2017-11-16 15:00:00+00:00,0.622
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 15:00:00+00:00,2017-11-16 15:30:00+00:00,0.978
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 15:30:00+00:00,2017-11-16 16:00:00+00:00,0.46
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 16:00:00+00:00,2017-11-16 16:30:00+00:00,0.41200000000000003
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 16:30:00+00:00,2017-11-16 17:00:00+00:00,0.359
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 17:00:00+00:00,2017-11-16 17:30:00+00:00,1.371
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 17:30:00+00:00,2017-11-16 18:00:00+00:00,2.69
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 18:00:00+00:00,2017-11-16 18:30:00+00:00,1.808
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 18:30:00+00:00,2017-11-16 19:00:00+00:00,2.114
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 19:00:00+00:00,2017-11-16 19:30:00+00:00,2.3409999999999997
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 19:30:00+00:00,2017-11-16 20:00:00+00:00,1.396
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 20:00:00+00:00,2017-11-16 20:30:00+00:00,0.8809999999999999
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 20:30:00+00:00,2017-11-16 21:00:00+00:00,0.556
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 21:00:00+00:00,2017-11-16 21:30:00+00:00,0.535
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 21:30:00+00:00,2017-11-16 22:00:00+00:00,0.47700000000000004
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 22:00:00+00:00,2017-11-16 22:30:00+00:00,0.496
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 22:30:00+00:00,2017-11-16 23:00:00+00:00,0.564
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 23:00:00+00:00,2017-11-16 23:30:00+00:00,0.391
76aa668c2ec0964db668d6fe354c0d2433b7e25a,2017-11-16 23:30:00+00:00,2017-11-17 00:00:00+00:00,0.504
97d70c81485b2650d6179615be878de75ffad7b5,2017-11-16 00:00:00+00:00,2017-11-16 00:30:00+00:00,0.28300000000000003
97d70c81485b2650d6179615be878de75ffad7b5,2017-11-16 00:30:00+00:00,2017-11-16 01:00:00+00:00,0.284
97d70c81485b2650d6179615be878de75ffad7b5,2017-11-16 01:00:00+00:00,2017-11-16 01:30:00+00:00,0.268
97d70c81485b2650d6179615be878de75ffad7b5,2017-11-16 01:30:00+00:00,2017-11-16 02:00:00+00:00,0.294
97d70c81485b2650d6179615be878de75ffad7b5,2017-11-16 02:00:00+00:00,2017-11-16 02:30:00+00:00,0.264
