meter_identifier,interval_start,interval_end,kWh_per_half_hour
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 08:30:00+00:00,2017-11-18 09:00:00+00:00,0.102
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 09:00:00+00:00,2017-11-18 09:30:00+00:00,0.057
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 09:30:00+00:00,2017-11-18 10:00:00+00:00,0.183
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 10:00:00+00:00,2017-11-18 10:30:00+00:00,0.055999999999999994
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 10:30:00+00:00,2017-11-18 11:00:00+00:00,0.043
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 11:00:00+00:00,2017-11-18 11:30:00+00:00,0.055999999999999994
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 11:30:00+00:00,2017-11-18 12:00:00+00:00,0.146
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 12:00:00+00:00,2017-11-18 12:30:00+00:00,0.262
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 12:30:00+00:00,2017-11-18 13:00:00+00:00,0.115
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 13:00:00+00:00,2017-11-18 13:30:00+00:00,0.17300000000000001
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 13:30:00+00:00,2017-11-18 14:00:00+00:00,0.065
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 14:00:00+00:00,2017-11-18 14:30:00+00:00,0.062
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 14:30:00+00:00,2017-11-18 15:00:00+00:00,0.075
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 15:00:00+00:00,2017-11-18 15:30:00+00:00,0.09699999999999999
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 15:30:00+00:00,2017-11-18 16:00:00+00:00,0.061
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 16:00:00+00:00,2017-11-18 16:30:00+00:00,0.065
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 16:30:00+00:00,2017-11-18 17:00:00+00:00,0.111
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 17:00:00+00:00,2017-11-18 17:30:00+00:00,0.313
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 17:30:00+00:00,2017-11-18 18:00:00+00:00,0.389
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 18:00:00+00:00,2017-11-18 18:30:00+00:00,0.182
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 18:30:00+00:00,2017-11-18 19:00:00+00:00,0.10099999999999999
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 19:00:00+00:00,2017-11-18 19:30:00+00:00,0.071
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 19:30:00+00:00,2017-11-18 20:00:00+00:00,0.065
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 20:00:00+00:00,2017-11-18 20:30:00+00:00,0.17600000000000002
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 20:30:00+00:00,2017-11-18 21:00:00+00:00,0.08900000000000001
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 21:00:00+00:00,2017-11-18 21:30:00+00:00,0.065
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 21:30:00+00:00,2017-11-18 22:00:00+00:00,0.102
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 22:00:00+00:00,2017-11-18 22:30:00+00:00,0.136
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 22:30:00+00:00,2017-11-18 23:00:00+00:00,0.107
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 23:00:00+00:00,2017-11-18 23:30:00+00:00,0.051
07b80e5f219f0372480d28ef2e979686194af2b0,2017-11-18 23:30:00+00:00,2017-11-19 00:00:00+00:00,0.035
09968c2fd5c22b196b035588e73714ba42dfb6ff,2017-11-18 00:00:00+00:00,2017-11-18 00:30:00+00:00,0.222
09968c2fd5c22b196b035588e73714ba42dfb6ff,2017-11-18 00:30:00+00:00,2017-11-18 01:00:00+00:00,0.215
09968c2fd5c22b196b035588e73714ba42dfb6ff,2017-11-18 01:00:00+00:00,2017-11-18 01:30:00+00:00,0.192
09968c2fd5c22b196b035588e73714ba42dfb6ff,2017-11-18 01:30:00+00:00,2017-11-18 02:00:00+00:00,0.299
09968c2fd5c22b196b035588e73714ba42dfb6ff,2017-11-18 02:00:00+00:00,2017-11-18 02:30:00+00:00,0.16399999999999998
09968c2fd5c22b196b035588e73714ba42dfb6ff,2017-11-18 02:30:00+00:00,2017-11-18 03:00:00+00:00,0.142
09968c2fd5c22b196b035588e73714ba42dfb6ff,2017-11-18 03:00:00+00:00,2017-11-18 03:30:00+00:00,0.126
09968c2fd5c22b196b035588e73714ba42dfb6ff,2017-11-18 03:30:00+00:00,2017-11-18 04:00:00+00:00,0.131
09968c2fd5c22b196b035588e73714ba42dfb6ff,2017-11-18 04:00:00+00:00,2017-11-18 04:30:00+00:00,0.17600000000000002
09968c2fd5c22b196b035588e73714ba42dfb6ff,2017-11-18 04:30:00+00:00,2017-11-18 05:00:00+00:00,0.154
09968c2fd5c22b196b035588e73714ba42dfb6ff,2017-11-18 05:00:00+00:00,2017-11-18 05:30:00+00:00,0.18
09968c2fd5c22b196b035588e73714ba42dfb6ff,2017-11-18 05:30:00+00:00,2017-11-18 06:00:00+00:00,0.155
09968c2fd5c22b196b035588e73714ba42dfb6ff,2017-11-18 06:00:00+00:00,2017-11-18 06:30:00+00:00,0.095
09968c2fd5c22b196b035588e73714ba42dfb6ff,2017-11-18 06:30:00+00:00,2017-11-18 07:00:00+00:00,0.095
09968c2fd5c22b196b035588e73714ba42dfb6ff,2017-11-18 07:00:00+00:00,2017-11-18 07:30:00+00:00,0.1
09968c2fd5c22b196b035588e73714ba42dfb6ff,2017-11-18 07:30:00+00:00,2017-11-18 08:00:00+00:00,0.102
0dc2f5573522fb48305572cafa58dbd9966f7e36,2017-11-18 00:00:00+00:00,2017-11-18 00:30:00+00:00,0.026000000000000002
0dc2f5573522fb48305572cafa58dbd9966f7e36,2017-11-18 00:30:00+00:00,2017-11-18 01:00:00+00:00,0.025
