meter_identifier,interval_start,interval_end,kWh_per_half_hour
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 02:30:00+00:00,2017-11-18 03:00:00+00:00,0.1
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 03:00:00+00:00,2017-11-18 03:30:00+00:00,0.115
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 03:30:00+00:00,2017-11-18 04:00:00+00:00,0.087
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 04:00:00+00:00,2017-11-18 04:30:00+00:00,0.08800000000000001
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 04:30:00+00:00,2017-11-18 05:00:00+00:00,0.105
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 05:00:00+00:00,2017-11-18 05:30:00+00:00,0.86
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 05:30:00+00:00,2017-11-18 06:00:00+00:00,0.995
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 06:00:00+00:00,2017-11-18 06:30:00+00:00,0.13699999999999998
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 06:30:00+00:00,2017-11-18 07:00:00+00:00,0.165
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 07:00:00+00:00,2017-11-18 07:30:00+00:00,0.188
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 07:30:00+00:00,2017-11-18 08:00:00+00:00,0.132
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 08:00:00+00:00,2017-11-18 08:30:00+00:00,1.016
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 08:30:00+00:00,2017-11-18 09:00:00+00:00,0.893
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 09:00:00+00:00,2017-11-18 09:30:00+00:00,0.28
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 09:30:00+00:00,2017-11-18 10:00:00+00:00,0.899
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 10:00:00+00:00,2017-11-18 10:30:00+00:00,0.253
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 10:30:00+00:00,2017-11-18 11:00:00+00:00,0.171
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 11:00:00+00:00,2017-11-18 11:30:00+00:00,0.165
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 11:30:00+00:00,2017-11-18 12:00:00+00:00,0.188
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 12:00:00+00:00,2017-11-18 12:30:00+00:00,0.555
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 12:30:00+00:00,2017-11-18 13:00:00+00:00,0.128
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 13:00:00+00:00,2017-11-18 13:30:00+00:00,0.106
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 13:30:00+00:00,2017-11-18 14:00:00+00:00,0.293
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 14:00:00+00:00,2017-11-18 14:30:00+00:00,0.6940000000000001
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 14:30:00+00:00,2017-11-18 15:00:00+00:00,0.155
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 15:00:00+00:00,2017-11-18 15:30:00+00:00,0.136
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 15:30:00+00:00,2017-11-18 16:00:00+00:00,0.19899999999999998
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 16:00:00+00:00,2017-11-18 16:30:00+00:00,1.176
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 16:30:00+00:00,2017-11-18 17:00:00+00:00,2.333
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 17:00:00+00:00,2017-11-18 17:30:00+00:00,0.43799999999999994
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 17:30:00+00:00,2017-11-18 18:00:00+00:00,0.317
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 18:00:00+00:00,2017-11-18 18:30:00+00:00,0.299
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 18:30:00+00:00,2017-11-18 19:00:00+00:00,0.27899999999999997
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 19:00:00+00:00,2017-11-18 19:30:00+00:00,0.368
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 19:30:00+00:00,2017-11-18 20:00:00+00:00,0.624
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 20:00:00+00:00,2017-11-18 20:30:00+00:00,0.248
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 20:30:00+00:00,2017-11-18 21:00:00+00:00,0.287
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 21:00:00+00:00,2017-11-18 21:30:00+00:00,0.152
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 21:30:00+00:00,2017-11-18 22:00:00+00:00,0.11199999999999999
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 22:00:00+00:00,2017-11-18 22:30:00+00:00,0.10400000000000001
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 22:30:00+00:00,2017-11-18 23:00:00+00:00,0.11800000000000001
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 23:00:00+00:00,2017-11-18 23:30:00+00:00,0.087
016de3aec02a1e65f6432110f2ad0a18c932965e,2017-11-18 23:30:00+00:00,2017-11-19 00:00:00+00:00,0.08199999999999999
1638c44ee1f376e8558ca81e8f45536e9f17cf0c,2017-11-18 00:00:00+00:00,2017-11-18 00:30:00+00:00,0.191
1638c44ee1f376e8558ca81e8f45536e9f17cf0c,2017-11-18 00:30:00+00:00,2017-11-18 01:00:00+00:00,0.128
1638c44ee1f376e8558ca81e8f45536e9f17cf0c,2017-11-18 01:00:00+00:00,2017-11-18 01:30:00+00:00,0.19
1638c44ee1f376e8558ca81e8f45536e9f17cf0c,2017-11-18 01:30:00+00:00,2017-11-18 02:00:00+00:00,0.17
1638c44ee1f376e8558ca81e8f45536e9f17cf0c,2017-11-18 02:00:00+00:00,2017-11-18 02:30:00+00:00,0.18100000000000002
1638c44ee1f376e8558ca81e8f45536e9f17cf0c,2017-11-18 02:30:00+00:00,2017-11-18 03:00:00+00:00,0.12300000000000001
1638c44ee1f376e8558ca81e8f45536e9f17cf0c,2017-11-18 03:00:00+00:00,2017-11-18 03:30:00+00:00,0.406
1638c44ee1f376e8558ca81e8f45536e9f17cf0c,2017-11-18 03:30:00+00:00,2017-11-18 04:00:00+00:00,0.583
1638c44ee1f376e8558ca81e8f45536e9f17cf0c,2017-11-18 04:00:00+00:00,2017-11-18 04:30:00+00:00,0.17
1638c44ee1f376e8558ca81e8f45536e9f17cf0c,2017-11-18 04:30:00+00:00,2017-11-18 05:00:00+00:00,0.22899999999999998
1638c44ee1f376e8558ca81e8f45536e9f17cf0c,2017-11-18 05:00:00+00:00,2017-11-18 05:30:00+00:00,0.22899999999999998
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 00:00:00+00:00,2017-11-18 00:30:00+00:00,1.621
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 00:30:00+00:00,2017-11-18 01:00:00+00:00,0.7120000000000001
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 01:00:00+00:00,2017-11-18 01:30:00+00:00,0.29600000000000004
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 01:30:00+00:00,2017-11-18 02:00:00+00:00,0.405
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 02:00:00+00:00,2017-11-18 02:30:00+00:00,0.168
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 02:30:00+00:00,2017-11-18 03:00:00+00:00,0.446
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 03:00:00+00:00,2017-11-18 03:30:00+00:00,0.29
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 03:30:00+00:00,2017-11-18 04:00:00+00:00,0.33299999999999996
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 04:00:00+00:00,2017-11-18 04:30:00+00:00,0.364
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 04:30:00+00:00,2017-11-18 05:00:00+00:00,0.233
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 05:00:00+00:00,2017-11-18 05:30:00+00:00,0.39799999999999996
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 05:30:00+00:00,2017-11-18 06:00:00+00:00,0.243
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 06:00:00+00:00,2017-11-18 06:30:00+00:00,0.331
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 06:30:00+00:00,2017-11-18 07:00:00+00:00,0.354
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 07:00:00+00:00,2017-11-18 07:30:00+00:00,0.223
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 07:30:00+00:00,2017-11-18 08:00:00+00:00,0.41
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 08:00:00+00:00,2017-11-18 08:30:00+00:00,0.218
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 08:30:00+00:00,2017-11-18 09:00:00+00:00,1.5759999999999998
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 09:00:00+00:00,2017-11-18 09:30:00+00:00,1.699
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 09:30:00+00:00,2017-11-18 10:00:00+00:00,0.46
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 10:00:00+00:00,2017-11-18 10:30:00+00:00,0.363
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 10:30:00+00:00,2017-11-18 11:00:00+00:00,0.225
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 11:00:00+00:00,2017-11-18 11:30:00+00:00,0.29600000000000004
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 11:30:00+00:00,2017-11-18 12:00:00+00:00,2.002
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 12:00:00+00:00,2017-11-18 12:30:00+00:00,2.108
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 12:30:00+00:00,2017-11-18 13:00:00+00:00,2.1
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 13:00:00+00:00,2017-11-18 13:30:00+00:00,2.031
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 13:30:00+00:00,2017-11-18 14:00:00+00:00,2.012
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 14:00:00+00:00,2017-11-18 14:30:00+00:00,1.743
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 14:30:00+00:00,2017-11-18 15:00:00+00:00,0.981
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 15:00:00+00:00,2017-11-18 15:30:00+00:00,0.71
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 15:30:00+00:00,2017-11-18 16:00:00+00:00,0.514
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 16:00:00+00:00,2017-11-18 16:30:00+00:00,0.23600000000000002
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 16:30:00+00:00,2017-11-18 17:00:00+00:00,0.39899999999999997
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 17:00:00+00:00,2017-11-18 17:30:00+00:00,0.266
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 17:30:00+00:00,2017-11-18 18:00:00+00:00,0.358
41d85307b5c7389c6def0fa7478a7e83c90f184d,2017-11-18 18:00:00+00:00,2017-11-18 18:30:00+00:00,0.319
4a2d1a3e75b548f0576fc626163ff38a15d00f34,2017-11-18 13:00:00+00:00,2017-11-18 13:30:00+00:00,0.15
4a2d1a3e75b548f0576fc626163ff38a15d00f34,2017-11-18 13:30:00+00:00,2017-11-18 14:00:00+00:00,0.087
4a2d1a3e75b548f0576fc626163ff38a15d00f34,2017-11-18 14:00:00+00:00,2017-11-18 14:30:00+00:00,0.11
4a2d1a3e75b548f0576fc626163ff38a15d00f34,2017-11-18 14:30:00+00:00,2017-11-18 15:00:00+00:00,0.155
4a2d1a3e75b548f0576fc626163ff38a15d00f34,2017-11-18 15:00:00+00:00,2017-11-18 15:30:00+00:00,0.18
4a2d1a3e75b548f0576fc626163ff38a15d00f34,2017-11-18 15:30:00+00:00,2017-11-18 16:00:00+00:00,0.9940000000000001
4a2d1a3e75b548f0576fc626163ff38a15d00f34,2017-11-18 16:00:00+00:00,2017-11-18 16:30:00+00:00,1.197
4a2d1a3e75b548f0576fc626163ff38a15d00f34,2017-11-18 16:30:00+00:00,2017-11-18 17:00:00+00:00,0.9109999999999999
