meter_identifier,interval_start,interval_end,kWh_per_half_hour
0f2a6e83c933194418f7c57319b76b4ae1ba2f1b,2017-11-17 00:00:00+00:00,2017-11-17 00:30:00+00:00,0.084
0f2a6e83c933194418f7c57319b76b4ae1ba2f1b,2017-11-17 00:30:00+00:00,2017-11-17 01:00:00+00:00,0.017
0f2a6e83c933194418f7c57319b76b4ae1ba2f1b,2017-11-17 01:00:00+00:00,2017-11-17 01:30:00+00:00,0.027999999999999997
0f2a6e83c933194418f7c57319b76b4ae1ba2f1b,2017-11-17 01:30:00+00:00,2017-11-17 02:00:00+00:00,0.016
0f2a6e83c933194418f7c57319b76b4ae1ba2f1b,2017-11-17 02:00:00+00:00,2017-11-17 02:30:00+00:00,0.026000000000000002
0f2a6e83c933194418f7c57319b76b4ae1ba2f1b,2017-11-17 02:30:00+00:00,2017-11-17 03:00:00+00:00,0.019
0f2a6e83c933194418f7c57319b76b4ae1ba2f1b,2017-11-17 03:00:00+00:00,2017-11-17 03:30:00+00:00,0.019
149c0b0282a93a8bf74b93566565c5e3443a12ef,2017-11-17 06:00:00+00:00,2017-11-17 06:30:00+00:00,0.158
149c0b0282a93a8bf74b93566565c5e3443a12ef,2017-11-17 06:30:00+00:00,2017-11-17 07:00:00+00:00,0.318
149c0b0282a93a8bf74b93566565c5e3443a12ef,2017-11-17 07:00:00+00:00,2017-11-17 07:30:00+00:00,0.195
149c0b0282a93a8bf74b93566565c5e3443a12ef,2017-11-17 07:30:00+00:00,2017-11-17 08:00:00+00:00,0.18
149c0b0282a93a8bf74b93566565c5e3443a12ef,2017-11-17 08:00:00+00:00,2017-11-17 08:30:00+00:00,0.20600000000000002
149c0b0282a93a8bf74b93566565c5e3443a12ef,2017-11-17 08:30:00+00:00,2017-11-17 09:00:00+00:00,0.193
149c0b0282a93a8bf74b93566565c5e3443a12ef,2017-11-17 09:00:00+00:00,2017-11-17 09:30:00+00:00,0.195
149c0b0282a93a8bf74b93566565c5e3443a12ef,2017-11-17 09:30:00+00:00,2017-11-17 10:00:00+00:00,0.31
149c0b0282a93a8bf74b93566565c5e3443a12ef,2017-11-17 10:00:00+00:00,2017-11-17 10:30:00+00:00,0.147
149c0b0282a93a8bf74b93566565c5e3443a12ef,2017-11-17 10:30:00+00:00,2017-11-17 11:00:00+00:00,0.24
149c0b0282a93a8bf74b93566565c5e3443a12ef,2017-11-17 11:00:00+00:00,2017-11-17 11:30:00+00:00,0.21
149c0b0282a93a8bf74b93566565c5e3443a12ef,2017-11-17 11:30:00+00:00,2017-11-17 12:00:00+00:00,0.18899999999999997
149c0b0282a93a8bf74b93566565c5e3443a12ef,2017-11-17 12:00:00+00:00,2017-11-17 12:30:00+00:00,0.81
149c0b0282a93a8bf74b93566565c5e3443a12ef,2017-11-17 12:30:00+00:00,2017-11-17 13:00:00+00:00,0.9490000000000001
149c0b0282a93a8bf74b93566565c5e3443a12ef,2017-11-17 13:00:00+00:00,2017-11-17 13:30:00+00:00,0.33799999999999997
149c0b0282a93a8bf74b93566565c5e3443a12ef,2017-11-17 13:30:00+00:00,2017-11-17 14:00:00+00:00,0.263
149c0b0282a93a8bf74b93566565c5e3443a12ef,2017-11-17 14:00:00+00:00,2017-11-17 14:30:00+00:00,0.41
1e18cefb6406b8128d3be0d22e429deb65f3299f,2017-11-17 00:00:00+00:00,2017-11-17 00:30:00+00:00,0.247
5217e93488ca66138d3381e4d85741e08aabbbc4,2017-11-17 08:00:00+00:00,2017-11-17 08:30:00+00:00,0.187
5217e93488ca66138d3381e4d85741e08aabbbc4,2017-11-17 08:30:00+00:00,2017-11-17 09:00:00+00:00,0.139
5217e93488ca66138d3381e4d85741e08aabbbc4,2017-11-17 09:00:00+00:00,2017-11-17 09:30:00+00:00,0.127
5217e93488ca66138d3381e4d85741e08aabbbc4,2017-11-17 09:30:00+00:00,2017-11-17 10:00:00+00:00,0.157
5217e93488ca66138d3381e4d85741e08aabbbc4,2017-11-17 10:00:00+00:00,2017-11-17 10:30:00+00:00,0.139
5217e93488ca66138d3381e4d85741e08aabbbc4,2017-11-17 10:30:00+00:00,2017-11-17 11:00:00+00:00,0.201
