meter_identifier,interval_start,interval_end,kWh_per_half_hour
0c0eed68d45a3c3ed02b33649c8c151f10306a50,2017-11-20 19:00:00+00:00,2017-11-20 19:30:00+00:00,0.774
1638c44ee1f376e8558ca81e8f45536e9f17cf0c,2017-11-20 17:00:00+00:00,2017-11-20 17:30:00+00:00,1.395
1925b933f215a3c69fe461bea90312cd670542d0,2017-11-20 20:30:00+00:00,2017-11-20 21:00:00+00:00,0.904
3fbe79da3e572dbbab9d71ee2b5ab00576f548a1,2017-11-20 04:00:00+00:00,2017-11-20 04:30:00+00:00,0.695
6a45b6593fabe701b195036a87e63b5a3b0a01ef,2017-11-20 04:30:00+00:00,2017-11-20 05:00:00+00:00,0.063
756e73a4be51d4fa80a6b8adc433461233074655,2017-11-20 06:00:00+00:00,2017-11-20 06:30:00+00:00,0.18600000000000003
7e8d99c4d62f767143b7056fb0c4ac8b43abf9ac,2017-11-20 18:30:00+00:00,2017-11-20 19:00:00+00:00,0.159
cfca6e1c47b87a7d9d04815b002cbecccb4f57b8,2017-11-20 19:00:00+00:00,2017-11-20 19:30:00+00:00,0.366
