meter_identifier,interval_start,interval_end,kWh_per_half_hour
0e0ed8c3897e2a16b005e156971d8f826ab6f53b,2017-11-20 00:00:00+00:00,2017-11-20 00:30:00+00:00,0.040999999999999995
0e0ed8c3897e2a16b005e156971d8f826ab6f53b,2017-11-20 00:30:00+00:00,2017-11-20 01:00:00+00:00,0.07
0e0ed8c3897e2a16b005e156971d8f826ab6f53b,2017-11-20 01:00:00+00:00,2017-11-20 01:30:00+00:00,0.07
0e0ed8c3897e2a16b005e156971d8f826ab6f53b,2017-11-20 01:30:00+00:00,2017-11-20 02:00:00+00:00,0.067
0e0ed8c3897e2a16b005e156971d8f826ab6f53b,2017-11-20 02:00:00+00:00,2017-11-20 02:30:00+00:00,0.063
0e0ed8c3897e2a16b005e156971d8f826ab6f53b,2017-11-20 02:30:00+00:00,2017-11-20 03:00:00+00:00,0.066
0e0ed8c3897e2a16b005e156971d8f826ab6f53b,2017-11-20 03:00:00+00:00,2017-11-20 03:30:00+00:00,0.059000000000000004
0e0ed8c3897e2a16b005e156971d8f826ab6f53b,2017-11-20 03:30:00+00:00,2017-11-20 04:00:00+00:00,0.052000000000000005
0e0ed8c3897e2a16b005e156971d8f826ab6f53b,2017-11-20 04:00:00+00:00,2017-11-20 04:30:00+00:00,0.063
0e0ed8c3897e2a16b005e156971d8f826ab6f53b,2017-11-20 04:30:00+00:00,2017-11-20 05:00:00+00:00,0.067
0e0ed8c3897e2a16b005e156971d8f826ab6f53b,2017-11-20 05:00:00+00:00,2017-11-20 05:30:00+00:00,0.062
0e0ed8c3897e2a16b005e156971d8f826ab6f53b,2017-11-20 05:30:00+00:00,2017-11-20 06:00:00+00:00,0.065
0e0ed8c3897e2a16b005e156971d8f826ab6f53b,2017-11-20 06:00:00+00:00,2017-11-20 06:30:00+00:00,0.079
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 00:00:00+00:00,2017-11-20 00:30:00+00:00,0.092
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 00:30:00+00:00,2017-11-20 01:00:00+00:00,0.096
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 01:00:00+00:00,2017-11-20 01:30:00+00:00,0.17300000000000001
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 01:30:00+00:00,2017-11-20 02:00:00+00:00,0.222
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 02:00:00+00:00,2017-11-20 02:30:00+00:00,0.171
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 02:30:00+00:00,2017-11-20 03:00:00+00:00,0.08900000000000001
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 03:00:00+00:00,2017-11-20 03:30:00+00:00,0.085
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 03:30:00+00:00,2017-11-20 04:00:00+00:00,0.17300000000000001
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 04:00:00+00:00,2017-11-20 04:30:00+00:00,0.109
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 04:30:00+00:00,2017-11-20 05:00:00+00:00,0.107
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 05:00:00+00:00,2017-11-20 05:30:00+00:00,0.075
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 05:30:00+00:00,2017-11-20 06:00:00+00:00,0.08900000000000001
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 06:00:00+00:00,2017-11-20 06:30:00+00:00,0.09
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 06:30:00+00:00,2017-11-20 07:00:00+00:00,0.213
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 07:00:00+00:00,2017-11-20 07:30:00+00:00,0.363
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 07:30:00+00:00,2017-11-20 08:00:00+00:00,0.335
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 08:00:00+00:00,2017-11-20 08:30:00+00:00,0.26
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 08:30:00+00:00,2017-11-20 09:00:00+00:00,0.284
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 09:00:00+00:00,2017-11-20 09:30:00+00:00,0.273
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 09:30:00+00:00,2017-11-20 10:00:00+00:00,0.193
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 10:00:00+00:00,2017-11-20 10:30:00+00:00,0.162
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 10:30:00+00:00,2017-11-20 11:00:00+00:00,0.17600000000000002
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 11:00:00+00:00,2017-11-20 11:30:00+00:00,0.18899999999999997
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 11:30:00+00:00,2017-11-20 12:00:00+00:00,0.25
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 12:00:00+00:00,2017-11-20 12:30:00+00:00,0.23199999999999998
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 12:30:00+00:00,2017-11-20 13:00:00+00:00,0.327
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 13:00:00+00:00,2017-11-20 13:30:00+00:00,0.276
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 13:30:00+00:00,2017-11-20 14:00:00+00:00,0.21600000000000003
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 14:00:00+00:00,2017-11-20 14:30:00+00:00,0.22
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 14:30:00+00:00,2017-11-20 15:00:00+00:00,0.226
1536ff80e0cf5fe111a5a7ec4679d8c61d99e049,2017-11-20 15:00:00+00:00,2017-11-20 15:30:00+00:00,0.249
